"Day","Items","Note","Amount"
"20","Overdraft","Repayment","(625000)"
"20","Retail","Revenue - Retail Sales New York - Mouthwash","18067"
"20","Retail","Revenue - Retail Sales New York - Body Wash","30628"
"20","Retail","Revenue - Retail Sales New York - Shampoo","20320"
"20","Overdraft","Repayment","(390625)"
"20","Retail","Revenue - Retail Sales Chicago - Mouthwash","5520"
"20","Retail","Revenue - Retail Sales Chicago - Body Wash","8215"
"20","Retail","Revenue - Retail Sales Chicago - Shampoo","6448"
"20","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","9690"
"20","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","13170"
"20","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","11284"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(9664)"
"20","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"20","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(3220)"
"20","Rental Expense","Cash Payment - RentalNew York","(5360)"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(4000)"
"20","Rental Expense","Cash Payment - RentalChicago","(2960)"
"20","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"20","Rental Expense","Cash Payment - RentalMiami","(2240)"
"19","Wholesales (B2B)","Revenue - B2B SO ID: 1007","1751040"
"19","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 1007","(12000)"
"19","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"19","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"19","Salary Expense","Cash Payment - Salary Expense","(21254)"
"19","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2143","(300)"
"19","Sales E Commerce","Revenue - E-Commerce Sales","16188"
"19","Overdraft","Repayment","(625000)"
"19","Shipping Expense","Cash Payment - Move Stock ID: 1140","(23455)"
"19","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","15376"
"19","Overdraft","Repayment","(625000)"
"19","Retail","Revenue - Retail Sales Los Angeles - Body Wash","16306"
"19","Retail","Revenue - Retail Sales New York - Mouthwash","17487"
"19","Retail","Revenue - Retail Sales Chicago - Mouthwash","5730"
"19","Retail","Revenue - Retail Sales Chicago - Body Wash","8215"
"19","Retail","Revenue - Retail Sales Chicago - Shampoo","7409"
"19","Overdraft","Repayment","(625000)"
"19","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","9150"
"19","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","11820"
"19","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","11625"
"19","Interest Expense","Cash Payment - Interest - For Overdraft","(1027)"
"19","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(9696)"
"19","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"19","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"19","Rental Expense","Cash Payment - RentalNew York","(5360)"
"19","Rental Expense","Cash Payment - RentalChicago","(2960)"
"19","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"19","Rental Expense","Cash Payment - RentalMiami","(2240)"
"18","Human Resource Expense","Counselled","(2000)"
"18","Human Resource Expense","Counselled","(2000)"
"18","Human Resource Expense","Staff Dismiss","(16000)"
"18","Human Resource Expense","Cash Payment - Staff Recruiting - Miami","(60000)"
"18","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"18","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"18","Salary Expense","Cash Payment - Salary Expense","(21254)"
"18","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","15872"
"18","Retail","Revenue - Retail Sales Los Angeles - Body Wash","15655"
"18","Retail","Revenue - Retail Sales New York - Mouthwash","17864"
"18","Retail","Revenue - Retail Sales Chicago - Mouthwash","5790"
"18","Retail","Revenue - Retail Sales Chicago - Body Wash","8215"
"18","Retail","Revenue - Retail Sales Chicago - Shampoo","6975"
"18","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","9060"
"18","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","11460"
"18","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","2511"
"18","Interest Expense","Cash Payment - Interest - For Overdraft","(4110)"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(10368)"
"18","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"18","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"18","Rental Expense","Cash Payment - RentalNew York","(5360)"
"18","Rental Expense","Cash Payment - RentalChicago","(2960)"
"18","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"18","Rental Expense","Cash Payment - RentalMiami","(2240)"
"17","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1699","(76500)"
"17","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1699","(137360)"
"17","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1699","(155040)"
"17","Overdraft","","1875000"
"17","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1709","(1860480)"
"17","Human Resource Expense","Counselled","(2000)"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"17","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"17","Salary Expense","Cash Payment - Salary Expense","(20222)"
"17","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 1713","(400)"
"17","Sales E Commerce","Revenue - E-Commerce Sales","19235"
"17","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","17546"
"17","Retail","Revenue - Retail Sales Los Angeles - Body Wash","16988"
"17","Retail","Revenue - Retail Sales New York - Mouthwash","18792"
"17","Retail","Revenue - Retail Sales Chicago - Mouthwash","5700"
"17","Retail","Revenue - Retail Sales Chicago - Body Wash","8122"
"17","Retail","Revenue - Retail Sales Chicago - Shampoo","7130"
"17","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","9780"
"17","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","12810"
"17","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","11966"
"17","Interest Expense","Cash Payment - Interest - For Overdraft","(4110)"
"17","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(10464)"
"17","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"17","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"17","Rental Expense","Cash Payment - RentalNew York","(5360)"
"17","Rental Expense","Cash Payment - RentalChicago","(2960)"
"17","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"16","Overdraft","","1250000"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1555","(938400)"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1556","(126000)"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1556","(156400)"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1556","(177840)"
"16","Human Resource Expense","Cash Payment - Staff Recruiting","(15000)"
"16","Wholesales (B2B)","Revenue - B2B SO ID: 1417","929500"
"16","Human Resource Expense","Counselled","(2000)"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"16","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"16","Salary Expense","Cash Payment - Salary Expense","(20590)"
"16","Retail","Revenue - Retail Sales Los Angeles - Body Wash","15965"
"16","Overdraft","Repayment","(625000)"
"16","Retail","Revenue - Retail Sales New York - Mouthwash","18618"
"16","Retail","Revenue - Retail Sales Chicago - Mouthwash","5790"
"16","Retail","Revenue - Retail Sales Chicago - Body Wash","7347"
"16","Retail","Revenue - Retail Sales Chicago - Shampoo","7037"
"16","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","9330"
"16","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","11580"
"16","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","11284"
"16","Interest Expense","Cash Payment - Interest - For Overdraft","(1027)"
"16","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(8352)"
"16","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"16","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"16","Rental Expense","Cash Payment - RentalNew York","(5360)"
"16","Rental Expense","Cash Payment - RentalChicago","(2960)"
"16","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1701","(1860480)"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"15","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"15","Salary Expense","Cash Payment - Salary Expense","(20240)"
"15","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","15810"
"15","Retail","Revenue - Retail Sales Los Angeles - Body Wash","16988"
"15","Retail","Revenue - Retail Sales New York - Mouthwash","19314"
"15","Retail","Revenue - Retail Sales New York - Body Wash","23684"
"15","Retail","Revenue - Retail Sales Chicago - Mouthwash","1320"
"15","Retail","Revenue - Retail Sales Chicago - Body Wash","8432"
"15","Retail","Revenue - Retail Sales Chicago - Shampoo","6913"
"15","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","9420"
"15","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","11340"
"15","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","11191"
"15","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(14208)"
"15","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"15","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"15","Rental Expense","Cash Payment - RentalNew York","(5360)"
"15","Rental Expense","Cash Payment - RentalChicago","(2960)"
"15","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"14","Wholesales (B2B)","Revenue - B2B SO ID: 616","1355360"
"14","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 616","(10000)"
"14","Human Resource Expense","Staff Transfer","(15000)"
"14","Human Resource Expense","Staff Dismiss","(12000)"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"14","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"14","Salary Expense","Cash Payment - Salary Expense","(20240)"
"14","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","100068"
"14","Overdraft","Repayment","(361329)"
"14","Retail","Revenue - Retail Sales Los Angeles - Body Wash","111817"
"14","Retail","Revenue - Retail Sales New York - Mouthwash","115188"
